precio,demanda,porcentaje,eolica,hidraulica,solar
40.75,23936,62.73871975741873,1699.5,5301.166666666667,11.0
38.44,22136,67.30113961199832,2476.1666666666665,4606.333333333333,11.0
33.78,20968,70.08500590318772,3325.833333333333,3878.6666666666665,11.0
32.06,20216,70.64594596778755,4136.333333333333,2806.0,10.5
32.19,19878,70.36188060866172,4523.166666666667,2273.5,10.833333333333334
31.88,19946,69.53287959246424,4548.666666666667,1764.1666666666667,10.5
32.31,20375,68.30634912775825,4937.0,1230.6666666666667,7.5
31.98,20188,68.40509349394796,5398.5,671.8333333333334,62.833333333333336
31.31,20911,69.33363480732582,5392.0,338.3333333333333,942.3333333333334
31.9,22713,70.57848916765904,5207.0,485.6666666666667,2574.5
33.23,24264,72.18081072402178,5271.0,611.6666666666666,3986.1666666666665
31.96,24992,74.15954993041171,6044.833333333333,-196.66666666666663,4912.333333333333
31.3,25146,75.87897068526722,6601.5,-170.33333333333334,5215.5
30.26,26122,73.3111124337837,7540.166666666667,-824.3333333333334,5308.5
28.75,25977,72.49973341548086,8057.833333333333,-962.8333333333334,4826.0
22.39,25216,70.51261259013448,7999.166666666667,-1597.6666666666667,3996.5
21.95,24070,68.08849962417072,7605.166666666667,-1792.3333333333333,3080.333333333333
27.16,23354,66.3674751774002,7568.5,-1591.6666666666667,2056.1666666666665
32.2,23479,68.349078008333,7676.166666666667,-235.16666666666663,863.6666666666666
36.72,26192,74.05639073488612,8035.333333333333,3210.833333333333,53.833333333333336
37.41,28848,70.93124145718191,7830.166666666667,4426.5,11.666666666666666
38.89,28322,71.65690213639662,7563.166666666667,5091.0,7.0
33.41,27088,72.46871236159767,7922.5,4224.333333333333,7.0
30.75,24913,72.213519306272,7572.0,3181.333333333333,9.333333333333334
27.44,23170,69.75727814801824,7428.0,1557.6666666666667,10.833333333333334
25.11,21952,67.30497838097526,6925.0,432.5,10.666666666666666
24.99,21142,69.42625988142292,7037.0,345.5,10.833333333333334
26.11,20846,72.1170727199926,7738.0,260.0,10.666666666666666
24.93,20990,73.75994313885613,8386.166666666666,264.8333333333333,11.0
27.58,21691,75.6619211139586,8993.833333333334,776.6666666666666,11.0
31.31,24270,76.52175107862266,9888.166666666666,1086.1666666666667,7.833333333333333
37.72,27478,77.26892755636149,10407.666666666666,2022.3333333333333,19.666666666666668
39.55,29357,80.60067019884956,10633.333333333334,3713.1666666666665,560.1666666666666
37.67,30086,81.10314826691949,10695.0,4379.666666666667,1446.3333333333333
33.29,30828,82.0425486193188,11436.833333333334,3622.3333333333335,2067.833333333333
30.08,31153,82.24735550652618,10899.5,4759.333333333333,2478.0
29.93,32396,81.7412797838369,10499.5,5311.666666666667,2460.0
30.62,32882,81.95674322180376,10734.666666666666,5614.5,2468.0
31.43,31796,82.25900277708926,10963.166666666666,5932.166666666667,2222.6666666666665
30.62,30655,82.60152752172768,11423.166666666666,4938.333333333333,1861.1666666666667
30.04,29964,82.73652672023107,11850.5,4187.0,1548.6666666666667
30.67,29154,82.73337534591884,11954.333333333334,4309.666666666667,954.6666666666666
31.7,29229,82.32617519968574,11680.166666666666,5255.166666666667,387.3333333333333
39.77,31123,82.44672014747412,11043.666666666666,6740.0,35.166666666666664
43.1,32773,80.89850283627361,10944.166666666666,7637.0,10.0
41.27,31948,79.83513760271292,10466.5,7320.666666666667,8.0
37.39,29485,81.51948306246328,10503.0,6107.333333333333,8.0
34.36,26569,81.1557967159627,10573.666666666666,4678.666666666667,8.0
27.06,25102,79.9613665349992,10936.666666666666,2939.6666666666665,8.0
25.67,23578,79.33127739003409,11026.833333333334,1681.8333333333333,8.0
25.03,22702,78.8698986651205,11101.0,1199.5,8.0
25.56,22456,77.87689742796833,10957.0,707.6666666666666,7.5
25.55,22390,77.35345877893597,10595.0,799.1666666666666,8.0
27.19,22895,77.12473115370568,10181.5,1166.5,7.666666666666667
28.6,25269,79.31804422687593,10039.666666666666,2611.833333333333,8.0
33.75,27548,80.04738607341764,9787.333333333334,4222.0,31.666666666666668
36.81,29014,78.31466981828926,9601.166666666666,4290.0,558.1666666666666
35.33,30324,76.38215378497497,9499.166666666666,4283.333333333333,1590.5
33.33,30988,75.66156376853891,9351.833333333334,4210.666666666667,2263.833333333333
32.65,31357,75.12550109210711,9077.0,4119.166666666667,2651.5
30.41,31950,76.9448658019379,8966.166666666666,4307.0,3364.333333333333
30.08,32355,76.44343933170259,8983.666666666666,3982.1666666666665,3497.333333333333
29.82,31359,77.01605666810941,8780.666666666666,3986.6666666666665,3139.5
29.83,30313,77.51048197437179,8542.5,3201.1666666666665,2899.6666666666665
32.09,29378,78.44316602002175,8387.833333333334,3452.833333333333,2293.833333333333
35.83,28319,78.36620547541949,8183.0,4142.0,1500.8333333333333
39.12,28069,78.3545710606319,7754.833333333333,5638.666666666667,616.6666666666666
44.26,30159,76.83608640406608,7567.5,7537.5,100.5
45.42,32098,72.76918028346554,7618.5,7710.0,62.5
43.47,31628,71.35955868004831,7564.166666666667,7096.0,61.0
39.79,29199,71.0194163707548,7270.333333333333,5704.0,32.5
37.35,26620,70.54013675446808,6855.5,4368.666666666667,4.0
33.97,25104,71.18307124317256,6819.5,3421.1666666666665,4.0
27.41,23640,69.21438063831134,6701.333333333333,1990.6666666666667,4.0
27.07,22568,69.98169034715102,6373.833333333333,1907.3333333333333,4.0
27.46,22143,68.65277829538255,5907.833333333333,1798.3333333333333,4.0
27.61,22243,68.53167956784814,5536.333333333333,1953.8333333333333,4.0
28.18,22745,69.43374293016983,5560.0,2321.833333333333,4.0
