precio,demanda,porcentaje,eolica,hidraulica,solar
210.57,28986,82.12902984636253,9319.333333333334,2469.0,6597.666666666667
191.3,29337,81.75853880079232,10128.0,1084.6666666666667,6462.333333333333
176.58,29519,82.37041197086126,11331.166666666666,811.0,6194.333333333333
170.27,28486,82.63310713460841,11901.5,699.6666666666666,5442.833333333333
172.04,27833,82.19082454480419,12030.333333333334,1132.8333333333333,3593.5
196.16,27767,80.8543622934682,12199.666666666666,2493.833333333333,1197.8333333333333
211.92,29377,80.92621928612357,13042.833333333334,4071.3333333333335,72.0
215.61,30823,82.05042488030023,13999.333333333334,4595.0,26.83333333333333
216.9,31561,81.77085260337108,14402.666666666666,4616.833333333333,22.33333333333333
217.01,31499,80.39025470419833,14751.666666666666,3914.0,5.0
195.63,29911,82.11930590565358,14704.0,2899.5,5.0
159.03,27430,82.95501953756207,15052.5,1771.5,4.5
126.04,25111,79.06929747207525,15306.666666666666,-493.0,3.333333333333333
105.68,23215,77.3838794488534,15703.0,-1212.8333333333333,3.333333333333333
97.18,21833,76.42484682174127,15675.666666666666,-1440.8333333333333,3.0
75.8,21153,74.52300508341621,15610.0,-2199.0,3.0
65.78,20548,74.7588197365593,15884.5,-2313.5,2.1666666666666665
67.29,20295,75.47226276926459,15960.5,-2123.6666666666665,2.0
90.39,20851,76.21589055767873,15829.166666666666,-1746.3333333333333,2.0
105.07,21541,76.67554614898069,15486.333333333334,-1274.0,3.333333333333333
118.14,22090,78.7445861038248,15303.666666666666,-641.1666666666666,34.5
148.72,23836,81.03232036553986,14774.833333333334,61.333333333333336,1277.1666666666667
146.79,25912,83.58469624261417,14890.5,223.8333333333333,3658.6666666666665
128.4,26729,84.77910646494112,14876.166666666666,773.8333333333334,5208.5
83.19,27295,85.97819026435447,15266.0,789.0,5893.666666666667
81.25,28207,85.70577580612354,16117.666666666666,307.1666666666667,5846.166666666667
70.51,28662,85.40985336005907,16640.833333333332,-165.83333333333334,5846.833333333333
32.01,27353,83.84245777518929,16923.333333333332,-1014.8333333333334,5322.166666666667
107.52,26569,83.83867276887872,17076.166666666668,-948.5,4023.3333333333335
172.48,26345,84.35025073949598,17187.333333333332,423.6666666666667,1334.6666666666667
214.2,28517,84.30366013531501,16877.5,3962.1666666666665,36.833333333333336
243.59,30253,84.45049699284195,16818.166666666668,5286.166666666667,2.0
236.92,31275,84.86116106074086,16623.833333333332,6301.333333333333,2.0
220.33,31421,84.67419056066568,16451.5,5356.5,2.0
224.58,29565,84.20375454628345,16275.666666666666,4409.833333333333,1.8333333333333333
197.8,26730,83.11444950012141,16230.333333333334,2964.833333333333,2.0
203.62,24046,80.74094049067082,15696.166666666666,695.8333333333334,2.1666666666666665
173.98,22746,80.25148550507173,15392.333333333334,-184.3333333333333,2.1666666666666665
173.47,21519,75.55244385415602,15366.0,-1517.5,2.0
173.83,21072,74.26161631651587,14476.833333333334,-1417.3333333333333,2.0
167.82,21065,75.59858241853229,14034.666666666666,-744.1666666666666,2.0
182.25,21915,75.95405659909798,13362.666666666666,-39.16666666666666,2.0
207.18,24669,74.57733249843456,13179.333333333334,1744.6666666666667,2.6666666666666665
232.99,29255,71.66468076655744,13154.333333333334,3791.1666666666665,2.0
240.74,32279,70.02443762732855,13050.5,4495.166666666667,28.666666666666668
244.93,33031,70.82004145680506,12896.166666666666,4663.5,888.5
243.16,33685,71.95796116073413,12945.666666666666,4125.166666666667,2776.1666666666665
232.53,33891,72.98591353826937,12868.833333333334,3689.0,4225.5
227.22,33820,73.98906542336164,12422.166666666666,3788.6666666666665,5212.833333333333
219.12,34125,74.1245169600687,12082.666666666666,3450.5,5830.166666666667
207.06,33440,73.72787634606794,12091.333333333334,2809.333333333333,5946.166666666667
202.7,32620,73.4948015840313,11931.666666666666,2973.6666666666665,5663.166666666667
225.55,32166,73.27486615631504,11762.666666666666,3030.1666666666665,4457.333333333333
257.89,32231,69.93433660241236,11631.333333333334,3770.5,1519.8333333333333
289.66,33415,69.23711820937281,11550.833333333334,5706.333333333333,51.5
297.86,34538,70.2929039566308,11296.0,7478.5,8.333333333333334
270.48,34954,68.95248202638166,10890.333333333334,6290.0,2.6666666666666665
248.33,34235,66.20069285305945,10508.166666666666,4765.833333333333,3.333333333333333
223.19,31013,67.46326025422755,10763.0,3459.6666666666665,4.666666666666667
205.26,27943,66.03623298930636,10331.666666666666,1844.5,2.6666666666666665
217.3,26309,67.78333899874579,9811.5,2145.5,2.833333333333333
