precio,demanda,porcentaje,eolica,hidraulica,solar
65.75,28055,50.889931398665695,2062.1666666666665,4327.333333333333,48.16666666666666
61.96,26724,49.47929959103387,1960.0,3362.6666666666665,37.66666666666666
58.48,24856,48.21098661562795,1760.0,2452.833333333333,33.0
51.76,23211,46.51328543733607,1586.8333333333333,1446.6666666666667,33.0
48.18,21963,46.490529762530606,1479.1666666666667,1067.0,33.0
46.1,21241,47.242526983732,1486.5,1041.1666666666667,32.5
45.0,20991,47.26750063179176,1559.5,911.5,32.833333333333336
45.0,21044,47.40986094751737,1664.1666666666667,836.0,32.666666666666664
45.92,21631,46.23871382039597,1848.8333333333333,616.8333333333334,32.5
51.87,24113,45.174672794066296,2079.0,1199.1666666666667,32.666666666666664
57.09,27707,45.52272521911991,2241.833333333333,2850.6666666666665,39.5
61.49,29224,47.66704372147468,2522.333333333333,4021.5,106.66666666666669
61.15,30484,50.40233005874512,2583.5,4354.666666666667,904.6666666666666
60.14,31487,53.11603160101037,2519.333333333333,3933.8333333333335,1809.5
59.63,31739,54.4371212926544,2916.0,2513.1666666666665,2438.0
59.44,32288,55.95763182432504,3595.6666666666665,2110.333333333333,2810.5
59.17,32436,56.89125868476329,4349.833333333333,1609.3333333333333,2982.6666666666665
58.63,31467,59.12682333873582,4770.166666666667,1426.1666666666667,3049.0
55.38,30580,59.2598807062364,4864.833333333333,1235.3333333333333,2914.6666666666665
55.49,30598,58.31717951641716,4793.666666666667,1261.6666666666667,2613.833333333333
57.29,30877,57.50424952108572,4812.0,1611.8333333333333,2112.333333333333
60.72,30701,56.754892054282514,4806.833333333333,2300.333333333333,1266.8333333333333
63.53,31080,55.91224166702323,4760.333333333333,4019.3333333333335,267.3333333333333
66.21,33444,55.14269922620842,4855.833333333333,5438.333333333333,56.833333333333336
64.35,32329,52.02081137905931,4616.166666666667,4531.166666666667,33.666666666666664
61.96,29099,50.60347465406453,4339.333333333333,2673.1666666666665,28.666666666666668
59.46,26632,50.71077701696934,4086.8333333333335,1744.8333333333333,28.0
56.25,25239,51.61146044357916,4057.3333333333335,1436.6666666666667,28.0
55.1,23971,51.33784644028119,3918.1666666666665,1105.3333333333333,28.0
53.63,23116,50.95836506727596,3762.1666666666665,807.5,28.0
52.89,22872,50.52528023323448,3445.0,807.3333333333334,28.0
53.07,22679,48.81748220447884,2998.5,789.6666666666666,28.0
53.57,23064,47.36489455975908,2638.6666666666665,832.6666666666666,28.0
56.79,25167,47.25871559633028,2310.0,2002.6666666666667,28.0
59.3,28822,48.74824125861929,2017.1666666666667,4459.333333333333,35.0
64.32,30436,44.05991849322613,1653.5,4116.833333333333,94.0
64.68,31059,45.89427284496132,1364.8333333333333,4631.166666666667,825.6666666666666
64.0,31576,49.1344398514384,1125.3333333333333,4986.833333333333,1794.6666666666667
63.77,31950,51.30408516134408,1060.5,4287.0,2449.833333333333
64.05,32466,52.4867919515211,1152.1666666666667,4176.666666666667,2803.1666666666665
64.09,32572,52.30883549768232,1244.1666666666667,4054.8333333333335,2948.5
63.56,31635,51.05386294286058,1488.6666666666667,2812.5,2951.0
61.94,31078,50.78175791616486,1848.1666666666667,2197.0,2824.6666666666665
61.63,31162,50.34134600023431,2132.6666666666665,2138.333333333333,2499.1666666666665
61.85,31334,49.272171708062345,2264.1666666666665,2309.6666666666665,1968.0
62.44,31169,48.72648923771131,2614.333333333333,2750.1666666666665,1120.8333333333333
64.81,31412,50.91120713021572,3397.6666666666665,4154.166666666667,233.8333333333333
65.96,33716,50.25547211936129,4043.3333333333335,5083.333333333333,63.333333333333336
65.4,32841,50.69135716035986,4644.333333333333,4449.333333333333,42.66666666666666
61.94,29542,49.07259229623703,5027.833333333333,1940.8333333333333,38.333333333333336
58.07,27054,50.12007337146719,5190.833333333333,1135.8333333333333,38.0
53.32,25396,52.56013822387422,5235.666666666667,1018.8333333333334,38.0
